Old URL,New URL,Status,Suggested Link,Archive Link
http://transactionsexplorer.cabinetoffice.gov.uk/department/defra?direction=desc&format=csv&orderBy=nameOfService,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/defra?direction=desc&format=csv&orderBy=volume,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/defra?direction=desc&orderBy=body,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/defra?direction=desc&orderBy=category,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/defra?direction=desc&orderBy=nameOfService,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/defra?direction=desc&orderBy=volume,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dfe,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dfe?direction=asc&format=csv&orderBy=body,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dfe?direction=asc&format=csv&orderBy=category,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dfe?direction=asc&format=csv&orderBy=nameOfService,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dfe?direction=asc&format=csv&orderBy=volume,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dfe?direction=asc&orderBy=body,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dfe?direction=asc&orderBy=category,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dfe?direction=asc&orderBy=nameOfService,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dfe?direction=asc&orderBy=volume,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dfe?direction=desc&format=csv&orderBy=body,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dfe?direction=desc&format=csv&orderBy=category,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dfe?direction=desc&format=csv&orderBy=nameOfService,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dfe?direction=desc&format=csv&orderBy=volume,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dfe?direction=desc&orderBy=body,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dfe?direction=desc&orderBy=category,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dfe?direction=desc&orderBy=nameOfService,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dfe?direction=desc&orderBy=volume,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dfid,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dfid?direction=asc&format=csv&orderBy=body,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dfid?direction=asc&format=csv&orderBy=category,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dfid?direction=asc&format=csv&orderBy=nameOfService,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dfid?direction=asc&format=csv&orderBy=volume,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dfid?direction=asc&orderBy=body,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dfid?direction=asc&orderBy=category,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dfid?direction=asc&orderBy=nameOfService,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dfid?direction=asc&orderBy=volume,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dfid?direction=desc&format=csv&orderBy=body,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dfid?direction=desc&format=csv&orderBy=category,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dfid?direction=desc&format=csv&orderBy=nameOfService,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dfid?direction=desc&format=csv&orderBy=volume,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dfid?direction=desc&orderBy=body,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dfid?direction=desc&orderBy=category,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dfid?direction=desc&orderBy=nameOfService,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dfid?direction=desc&orderBy=volume,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dft,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dft?direction=asc&format=csv&orderBy=body,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dft?direction=asc&format=csv&orderBy=category,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dft?direction=asc&format=csv&orderBy=nameOfService,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dft?direction=asc&format=csv&orderBy=volume,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dft?direction=asc&orderBy=body,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dft?direction=asc&orderBy=category,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dft?direction=asc&orderBy=nameOfService,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dft?direction=asc&orderBy=volume,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dft?direction=desc&format=csv&orderBy=body,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dft?direction=desc&format=csv&orderBy=category,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dft?direction=desc&format=csv&orderBy=nameOfService,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dft?direction=desc&format=csv&orderBy=volume,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dft?direction=desc&orderBy=body,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dft?direction=desc&orderBy=category,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dft?direction=desc&orderBy=nameOfService,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dft?direction=desc&orderBy=volume,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dwp,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dwp?direction=asc&format=csv&orderBy=body,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dwp?direction=asc&format=csv&orderBy=category,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dwp?direction=asc&format=csv&orderBy=nameOfService,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dwp?direction=asc&format=csv&orderBy=volume,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dwp?direction=asc&orderBy=body,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dwp?direction=asc&orderBy=category,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dwp?direction=asc&orderBy=nameOfService,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dwp?direction=asc&orderBy=volume,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dwp?direction=desc&format=csv&orderBy=body,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dwp?direction=desc&format=csv&orderBy=category,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dwp?direction=desc&format=csv&orderBy=nameOfService,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dwp?direction=desc&format=csv&orderBy=volume,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dwp?direction=desc&orderBy=body,,301,,
http://transactionsexplorer.cabinetoffice.gov.uk/department/dwp?direction=desc&orderBy=category,,301,,
